Datetime,Open,High,Low,Close,Volume,openinterest
2025-09-25 15:45:00+00:00,253.85499572753906,253.8719940185547,253.35000610351562,253.39500427246094,181610,0
2025-09-25 15:50:00+00:00,253.3800048828125,253.47259521484375,253.11000061035156,253.11000061035156,215735,0
2025-09-25 15:55:00+00:00,253.1199951171875,253.26499938964844,252.8300018310547,252.88499450683594,242999,0
2025-09-25 16:00:00+00:00,252.87559509277344,252.99000549316406,252.6999969482422,252.83999633789062,234829,0
2025-09-25 16:05:00+00:00,252.80999755859375,252.85000610351562,252.5800018310547,252.60000610351562,165926,0
2025-09-25 16:10:00+00:00,252.60000610351562,252.74000549316406,252.52999877929688,252.55499267578125,217971,0
2025-09-25 16:15:00+00:00,252.55499267578125,252.75999450683594,252.36000061035156,252.44000244140625,213801,0
2025-09-25 16:20:00+00:00,252.4199981689453,252.52499389648438,252.3000030517578,252.4705047607422,204143,0
2025-09-25 16:25:00+00:00,252.47000122070312,252.6999969482422,252.41000366210938,252.53030395507812,208552,0
2025-09-25 16:30:00+00:00,252.5399932861328,252.9600067138672,252.5,252.91000366210938,236130,0
2025-09-25 16:35:00+00:00,252.90069580078125,253.10000610351562,252.8842010498047,252.960205078125,208868,0
2025-09-25 16:40:00+00:00,252.9600067138672,253.3527069091797,252.8000030517578,253.2689971923828,197530,0
2025-09-25 16:45:00+00:00,253.2550048828125,253.36000061035156,253.04469299316406,253.10499572753906,170793,0
2025-09-25 16:50:00+00:00,253.09500122070312,253.22940063476562,252.9976043701172,253.0800018310547,136630,0
2025-09-25 16:55:00+00:00,253.11549377441406,253.36000061035156,253.0886993408203,253.22999572753906,174638,0
2025-09-25 17:00:00+00:00,253.22999572753906,253.64990234375,253.22999572753906,253.6226043701172,235168,0
2025-09-25 17:05:00+00:00,253.61000061035156,253.8800048828125,253.57000732421875,253.7534942626953,300490,0
2025-09-25 17:10:00+00:00,253.75,253.7899932861328,253.54310607910156,253.72999572753906,218491,0
2025-09-25 17:15:00+00:00,253.72999572753906,253.875,253.55499267578125,253.55999755859375,176477,0
2025-09-25 17:20:00+00:00,253.55499267578125,253.5699005126953,253.1199951171875,253.1999969482422,247071,0
2025-09-25 17:25:00+00:00,253.1999969482422,253.59019470214844,253.1699981689453,253.5,200016,0
2025-09-25 17:30:00+00:00,253.49000549316406,253.60499572753906,253.375,253.5399932861328,158589,0
2025-09-25 17:35:00+00:00,253.5200958251953,253.54640197753906,253.27499389648438,253.31500244140625,116262,0
2025-09-25 17:40:00+00:00,253.30999755859375,253.49000549316406,253.2550048828125,253.3300018310547,135579,0
2025-09-25 17:45:00+00:00,253.33999633789062,253.6999969482422,253.2899932861328,253.52940368652344,145914,0
2025-09-25 17:50:00+00:00,253.52000427246094,253.68499755859375,253.47000122070312,253.57620239257812,147200,0
2025-09-25 17:55:00+00:00,253.57009887695312,253.6300048828125,253.16009521484375,253.2100067138672,177666,0
2025-09-25 18:00:00+00:00,253.2100067138672,253.22500610351562,252.85000610351562,252.88999938964844,221149,0
2025-09-25 18:05:00+00:00,252.8699951171875,253.63999938964844,252.86500549316406,253.6199951171875,334026,0
2025-09-25 18:10:00+00:00,253.625,253.92999267578125,253.5800018310547,253.8699951171875,283760,0
2025-09-25 18:15:00+00:00,253.85499572753906,254.36000061035156,253.8300018310547,254.25999450683594,384785,0
2025-09-25 18:20:00+00:00,254.25999450683594,254.36900329589844,254.0800018310547,254.35000610351562,206860,0
2025-09-25 18:25:00+00:00,254.36000061035156,254.58999633789062,254.35000610351562,254.55999755859375,323005,0
2025-09-25 18:30:00+00:00,254.5500030517578,254.6999969482422,254.22999572753906,254.5850067138672,269945,0
2025-09-25 18:35:00+00:00,254.5836944580078,255.1300048828125,254.5800018310547,255.0727996826172,669537,0
2025-09-25 18:40:00+00:00,255.07000732421875,256.1000061035156,255.07000732421875,255.75140380859375,1119152,0
2025-09-25 18:45:00+00:00,255.77000427246094,255.92999267578125,255.19500732421875,255.41000366210938,656849,0
2025-09-25 18:50:00+00:00,255.41000366210938,255.4600067138672,254.97999572753906,255.0,286803,0
2025-09-25 18:55:00+00:00,255.02999877929688,256.0899963378906,255.0200958251953,256.0,513654,0
2025-09-25 19:00:00+00:00,255.99000549316406,256.3500061035156,255.8699951171875,256.2275085449219,609486,0
2025-09-25 19:05:00+00:00,256.2300109863281,256.3999938964844,255.9600067138672,256.3599853515625,532957,0
2025-09-25 19:10:00+00:00,256.3699951171875,256.3800048828125,256.06500244140625,256.2825927734375,377905,0
2025-09-25 19:15:00+00:00,256.2850036621094,256.8599853515625,256.2099914550781,256.7701110839844,710633,0
2025-09-25 19:20:00+00:00,256.7799987792969,257.1499938964844,256.6836853027344,256.8450012207031,813391,0
2025-09-25 19:25:00+00:00,256.8450012207031,257.1700134277344,256.8450012207031,256.9599914550781,547427,0
2025-09-25 19:30:00+00:00,256.95001220703125,257.1099853515625,256.44000244140625,256.44000244140625,490500,0
2025-09-25 19:35:00+00:00,256.44000244140625,256.489990234375,255.99000549316406,256.1099853515625,12240036,0
2025-09-25 19:40:00+00:00,256.1099853515625,256.33990478515625,255.96009826660156,256.1000061035156,0,0
2025-09-25 19:45:00+00:00,256.1017150878906,256.19989013671875,255.7100067138672,255.72999572753906,403631,0
2025-09-25 19:50:00+00:00,255.72999572753906,256.20001220703125,255.4199981689453,256.0400085449219,797514,0
2025-09-25 19:55:00+00:00,256.0299987792969,256.9800109863281,256.0,256.94000244140625,1937830,0
